player_name,player_name_clean,draft_year,position,position_group,school,draft_team,draft_round,draft_pick,hof,category,side,age,to,allpro,probowls,seasons_started,w_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,AV_year1,AV_year2,AV_year3,AV_year4,AV_4yr_sum,AV_4yr_avg,AV_4yr_avg_percentile,car_av_filled
Andy Gallik,andy gallik,2015,C,OL,boston col.,ten,6,208,False,OL,O,23.0,2015.0,0,0,1,4.0,4.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,4,1.0,0.247663551,4
Angelo Blackson,angelo blackson,2015,DT,DL,auburn,ten,4,100,False,DL,D,22.0,2022.0,0,0,1,21.0,1.0,117.0,0,0,0,0,0,0,0,0,0,0,0,98,1,8.5,1,1,1,4,7,1.75,0.491780822,18
Anthony Chickillo,anthony chickillo,2015,DE,DL,miami (fl),pit,6,212,False,DL,D,22.0,2020.0,0,0,1,10.0,9.0,76.0,0,0,0,0,0,0,0,0,0,0,0,66,0,8.5,1,4,2,2,9,2.25,0.547146402,11
Anthony Morris,anthony morris,2015,OL,OL,tennessee st.,oak,7,218,False,OL,O,23.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.3125,0
Arie Kouandjio,arie kouandjio,2015,OG,OL,alabama,was,4,112,False,OL,O,23.0,2017.0,0,0,0,4.0,4.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,3,0,4,1.0,0.322916667,4
Arik Armstead,arik armstead,2015,DT,DL,oregon,sfo,1,17,False,DL,D,21.0,2022.0,0,0,5,37.0,37.0,104.0,0,0,0,0,0,0,0,0,0,0,0,162,0,28.5,2,2,2,7,13,3.25,0.695890411,32
Austin Reiter,austin reiter,2015,C,OL,south florida,was,7,222,False,OL,O,23.0,2021.0,0,0,2,20.0,,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,3,4,1.0,0.247663551,20
Austin Shepherd,austin shepherd,2015,OT,OL,alabama,min,7,228,False,OL,O,23.0,2015.0,0,0,0,1.0,1.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0.25,0.151785714,1
B.J. Dubose,bj dubose,2015,DE,DL,louisville,min,6,193,False,DL,D,23.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.066997519,0
Ben Heeney,ben heeney,2015,ILB,LB,kansas,oak,5,140,False,LB,D,23.0,2017.0,0,0,0,3.0,3.0,24.0,0,0,0,0,0,0,0,0,0,0,0,44,0,2.5,2,1,0,0,3,0.75,0.323529412,3
Ben Koyack,ben koyack,2015,TE,TE,notre dame,jax,7,229,False,TE,O,22.0,2019.0,0,0,0,1.0,1.0,48.0,0,0,0,0,0,0,0,0,25,208,1,1,0,0.0,0,1,0,0,1,0.25,0.323420074,1
Benardrick McKinney,benardrick mckinney,2015,ILB,LB,mississippi st.,hou,2,43,False,LB,D,22.0,2021.0,0,1,5,44.0,42.0,91.0,0,0,0,0,0,0,0,0,0,0,0,331,1,11.5,6,14,7,12,39,9.75,1.0,45
Blake Bell,blake bell,2015,TE,TE,oklahoma,sfo,4,117,False,TE,O,24.0,2022.0,0,0,1,5.0,2.0,100.0,0,0,0,0,0,5,12,0,60,641,1,7,0,0.0,1,1,0,0,2,0.5,0.431226766,4
Bobby Hart,bobby hart,2015,OG,OL,florida st.,nyg,7,226,False,OL,O,21.0,2022.0,0,0,4,27.0,8.0,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,5,3,8,17,4.25,0.68125,28
Bobby McCain,bobby mccain,2015,CB,DB,memphis,mia,5,145,False,DB,D,22.0,2022.0,0,0,6,28.0,17.0,121.0,0,0,0,0,0,0,0,0,0,0,0,301,11,4.0,2,3,3,4,12,3.0,0.743478261,21
Bradley Pinion,bradley pinion,2015,P,ST,clemson,sfo,5,165,False,P,S,21.0,2022.0,0,0,1,11.0,5.0,128.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,1,2,1,2,6,1.5,0.414285714,10
Brandon Scherff,brandon scherff,2015,OT,OL,iowa,was,1,5,False,OL,O,23.0,2022.0,1,5,8,53.0,47.0,106.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,8,12,9,3,32,8.0,0.913690476,47
Breshad Perriman,breshad perriman,2015,WR,WR,central florida,bal,1,26,False,WR,O,21.0,2022.0,0,0,1,15.0,4.0,80.0,0,0,0,0,0,11,16,0,145,2343,16,0,0,0.0,0,3,1,2,6,1.5,0.541594454,14
Brett Hundley,brett hundley,2015,QB,QB,ucla,gnb,5,147,False,QB,O,22.0,2019.0,0,0,1,5.0,5.0,18.0,199,337,1902,9,13,46,309,2,1,10,0,0,0,0.0,0,0,5,0,5,1.25,0.587557604,5
Brian Mihalik,brian mihalik,2015,DE,DL,boston col.,phi,7,237,False,DL,D,23.0,2018.0,0,0,0,5.0,,20.0,0,0,0,0,0,0,0,0,1,-4,0,1,0,0.0,0,0,4,1,5,1.25,0.418114144,5
Bryce Hager,bryce hager,2015,ILB,LB,baylor,stl,7,224,False,LB,D,23.0,2020.0,0,0,0,7.0,5.0,79.0,0,0,0,0,0,0,0,0,0,0,0,45,0,0.5,1,1,2,1,5,1.25,0.397058824,8
Bryce Petty,bryce petty,2015,QB,QB,baylor,nyj,4,103,False,QB,O,24.0,2017.0,0,0,0,4.0,4.0,10.0,130,245,1353,4,10,12,74,0,0,0,0,0,0,0.0,0,2,2,0,4,1.0,0.543778802,4
Bud Dupree,bud dupree,2015,OLB,LB,kentucky,pit,1,22,False,LB,D,22.0,2022.0,0,0,5,37.0,31.0,103.0,0,0,0,0,0,0,0,0,0,0,0,196,1,46.5,3,2,7,8,20,5.0,0.760869565,35
Bud Sasser,bud sasser,2015,WR,WR,missouri,stl,6,201,False,WR,O,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Byron Jones,byron jones,2015,CB,DB,connecticut,dal,1,27,False,DB,D,22.0,2021.0,0,1,7,38.0,29.0,109.0,0,0,0,0,0,0,0,0,0,0,0,345,4,0.0,4,6,6,11,27,6.75,0.947826087,38
C.J. Uzomah,cj uzomah,2015,TE,TE,auburn,cin,5,157,False,TE,O,22.0,2022.0,0,0,4,14.0,13.0,94.0,0,0,0,0,0,0,0,0,184,1823,15,12,0,0.0,0,2,1,4,7,1.75,0.678438662,10
Cameron Artis-Payne,cameron artispayne,2015,RB,RB,auburn,car,5,174,False,RB,O,25.0,2018.0,0,0,0,5.0,5.0,32.0,0,0,0,0,0,118,491,5,10,86,0,2,0,0.0,2,1,1,1,5,1.25,0.427419355,5
Cameron Erving,cameron erving,2015,C,OL,florida st.,cle,1,19,False,OL,O,23.0,2022.0,0,0,3,27.0,6.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,5,3,8,18,4.5,0.682242991,26
Carl Davis,carl davis,2015,DT,DL,iowa,bal,3,90,False,DL,D,23.0,2022.0,0,0,1,13.0,7.0,72.0,0,0,0,0,0,0,0,0,0,0,0,35,0,2.5,2,0,5,0,7,1.75,0.491780822,7
Cedric Ogbuehi,cedric ogbuehi,2015,OT,OL,texas aandm,cin,1,21,False,OL,O,23.0,2022.0,0,0,2,17.0,11.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,5,0,11,2.75,0.526785714,15
Cedric Thompson,cedric thompson,2015,S,DB,minnesota,mia,5,150,False,DB,D,22.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.047297297,0
Charles Gaines,charles gaines,2015,CB,DB,louisville,cle,6,189,False,DB,D,22.0,2015.0,0,0,0,1.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.0,1,0,0,0,1,0.25,0.230434783,1
Chaz Green,chaz green,2015,OT,OL,florida,dal,3,91,False,OL,O,23.0,2021.0,0,0,0,7.0,4.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,3,1,5,1.25,0.345238095,7
Chris Conley,chris conley,2015,WR,WR,georgia,kan,3,76,False,WR,O,22.0,2022.0,0,0,3,21.0,11.0,109.0,0,0,0,0,0,1,3,0,217,2853,15,4,0,0.0,2,5,2,4,13,3.25,0.701906412,22
Christian Covington,christian covington,2015,DT,DL,rice,hou,6,216,False,DL,D,21.0,2022.0,0,0,1,20.0,8.0,102.0,0,0,0,0,0,0,0,0,0,0,0,106,0,9.5,2,4,1,2,9,2.25,0.567123288,14
Christian Ringo,christian ringo,2015,DE,DL,louisiana,gnb,6,210,False,DL,D,23.0,2022.0,0,0,0,5.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,22,0,1.5,0,1,0,1,2,0.5,0.267990074,2
Clayton Geathers,clayton geathers,2015,S,DB,central florida,ind,4,109,False,DB,D,23.0,2019.0,0,0,3,13.0,13.0,56.0,0,0,0,0,0,0,0,0,0,0,0,183,1,0.0,2,3,1,4,10,2.5,0.547297297,14
Clive Walford,clive walford,2015,TE,TE,miami (fl),oak,3,68,False,TE,O,23.0,2019.0,0,0,1,7.0,7.0,52.0,0,0,0,0,0,0,4,0,74,825,6,0,0,0.0,3,3,1,0,7,1.75,0.678438662,7
Cody Wichmann,cody wichmann,2015,OG,OL,fresno st.,stl,6,215,False,OL,O,23.0,2016.0,0,0,2,6.0,6.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,6,1.5,0.414583333,6
Corey Robinson,corey robinson,2015,OT,OL,south carolina,det,7,240,False,OL,O,23.0,2018.0,0,0,0,7.0,6.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,3,1,7,1.75,0.392857143,7
Craig Mager,craig mager,2015,CB,DB,texas st.,sdg,3,83,False,DB,D,23.0,2018.0,0,0,0,4.0,4.0,24.0,0,0,0,0,0,0,0,0,0,0,0,29,1,0.0,1,3,0,0,4,1.0,0.456521739,4
D'Joun Smith,djoun smith,2015,CB,DB,florida atlantic,ind,3,65,False,DB,D,22.0,2016.0,0,0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0.091304348,0
D.J. Alexander,dj alexander,2015,OLB,LB,oregon st.,kan,5,172,False,LB,D,23.0,2019.0,0,1,0,7.0,5.0,61.0,0,0,0,0,0,0,0,0,0,0,0,43,0,0.0,1,4,1,1,7,1.75,0.52173913,7
D.J. Humphries,dj humphries,2015,OT,OL,florida,ari,1,24,False,OL,O,21.0,2022.0,0,1,6,39.0,39.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,2,3,11,2.75,0.526785714,27
Da'Ron Brown,daron brown,2015,WR,WR,northern illinois,kan,7,233,False,WR,O,23.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Damarious Randall,damarious randall,2015,S,DB,arizona st.,gnb,1,30,False,DB,D,23.0,2020.0,0,0,5,21.0,11.0,75.0,0,0,0,0,0,0,0,0,0,0,0,244,14,2.5,4,3,5,6,18,4.5,0.804054054,22
Damian Swann,damian swann,2015,CB,DB,georgia,nor,5,167,False,DB,D,22.0,2015.0,0,0,0,1.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,20,0,0.0,1,0,0,0,1,0.25,0.230434783,1
Damien Wilson,damien wilson,2015,ILB,LB,minnesota,dal,4,127,False,LB,D,22.0,2022.0,0,0,5,31.0,10.0,127.0,0,0,0,0,0,0,0,0,0,0,0,266,1,9.0,1,4,4,4,13,3.25,0.602941176,21
Danielle Hunter,danielle hunter,2015,DE,DL,lsu,min,3,88,False,DL,D,20.0,2022.0,0,3,4,53.0,53.0,102.0,0,0,0,0,0,0,0,0,0,0,0,262,0,71.0,3,4,9,17,33,8.25,0.961538462,45
Danny Shelton,danny shelton,2015,NT,DL,washington,cle,1,12,False,DL,D,22.0,2022.0,0,0,5,33.0,15.0,101.0,0,0,0,0,0,0,0,0,0,0,0,138,0,6.0,6,6,5,2,19,4.75,0.714285714,36
Dante Fowler,dante fowler,2015,OLB,LB,florida,jax,1,3,False,LB,D,21.0,2022.0,0,0,2,24.0,5.0,108.0,0,0,0,0,0,0,0,0,0,0,0,159,0,41.0,0,2,3,4,9,2.25,0.565217391,22
Darius Kilgo,darius kilgo,2015,NT,DL,maryland,den,6,203,False,DL,D,23.0,2018.0,0,0,0,3.0,2.0,29.0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.0,1,1,0,1,3,0.75,0.214285714,3
Darius Philon,darius philon,2015,DT,DL,arkansas,sdg,6,192,False,DL,D,21.0,2021.0,0,0,0,14.0,12.0,65.0,0,0,0,0,0,0,0,0,0,0,0,65,0,11.5,1,2,4,6,13,3.25,0.695890411,13
Darren Waller,darren waller,2015,WR,WR,georgia tech,bal,6,204,False,WR,O,22.0,2022.0,0,1,3,28.0,1.0,74.0,0,0,0,0,0,3,26,0,298,3572,19,10,0,0.0,0,1,0,1,2,0.5,0.363084922,21
Darryl Roberts,darryl roberts,2015,CB,DB,marshall,nwe,7,247,False,DB,D,24.0,2021.0,0,0,1,13.0,,73.0,0,0,0,0,0,0,0,0,0,0,0,195,4,0.0,0,1,2,4,7,1.75,0.539130435,13
Daryl Williams,daryl williams,2015,OG,OL,oklahoma,car,4,102,False,OL,O,23.0,2021.0,0,0,5,39.0,22.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,4,12,1,19,4.75,0.7375,32
David Cobb,david cobb,2015,RB,RB,minnesota,ten,5,138,False,RB,O,22.0,2015.0,0,0,0,1.0,1.0,7.0,0,0,0,0,0,52,146,1,1,-2,0,0,0,0.0,1,0,0,0,1,0.25,0.216397849,1
David Johnson,david johnson,2015,RB,RB,northern iowa,ari,3,86,False,RB,O,23.0,2022.0,1,1,3,42.0,33.0,92.0,0,0,0,0,0,1007,4071,39,277,2805,18,3,0,0.0,9,16,1,6,32,8.0,0.913978495,45
David Mayo,david mayo,2015,LB,LB,texas st.,car,5,169,False,LB,D,22.0,2022.0,0,0,1,16.0,4.0,115.0,0,0,0,0,0,0,0,0,0,0,0,143,0,3.0,1,1,1,2,5,1.25,0.413441955,11
David Parry,david parry,2015,NT,DL,stanford,ind,5,151,False,DL,D,23.0,2018.0,0,0,2,13.0,13.0,36.0,0,0,0,0,0,0,0,0,0,0,0,52,0,5.0,6,7,0,0,13,3.25,0.464285714,13
Davis Tull,davis tull,2015,OLB,LB,chattanooga,nor,5,148,False,LB,D,23.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.072463768,0
DeAndre Smelter,deandre smelter,2015,WR,WR,georgia tech,sfo,4,132,False,WR,O,23.0,2016.0,0,0,0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,1,23,0,0,0,0.0,0,0,0,0,0,0.0,0.1152513,0
DeVante Parker,devante parker,2015,WR,WR,louisville,mia,1,14,False,WR,O,22.0,2022.0,0,0,5,35.0,32.0,106.0,0,0,0,0,0,0,0,0,369,5266,27,3,0,0.0,3,6,5,2,16,4.0,0.756499133,32
Deiontrez Mount,deiontrez mount,2015,OLB,LB,louisville,ten,6,177,False,LB,D,22.0,2017.0,0,0,0,1.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0,0,1,0,1,0.25,0.18115942,1
Denzel Perryman,denzel perryman,2015,ILB,LB,miami (fl),sdg,2,48,False,LB,D,22.0,2022.0,0,1,6,36.0,23.0,96.0,0,0,0,0,0,0,0,0,0,0,0,406,5,6.0,5,5,3,4,17,4.25,0.794117647,29
Denzelle Good,denzelle good,2015,OT,OL,mars hill,ind,7,255,False,OL,O,24.0,2021.0,0,0,2,21.0,10.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,6,2,2,12,3.0,0.546130952,23
Deon Simon,deon simon,2015,NT,DL,northwestern st. (la),nyj,7,223,False,DL,D,25.0,2016.0,0,0,0,2.0,2.0,16.0,0,0,0,0,0,0,0,0,0,0,0,12,0,1.5,0,2,0,0,2,0.5,0.142857143,2
Derron Smith,derron smith,2015,S,DB,fresno st.,cin,6,197,False,DB,D,23.0,2017.0,0,0,0,3.0,2.0,38.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,1,1,1,0,3,0.75,0.22972973,3
Devin Funchess,devin funchess,2015,TE,TE,michigan,car,2,41,False,TE,O,21.0,2019.0,0,0,2,20.0,20.0,62.0,0,0,0,0,0,0,0,0,164,2265,21,0,0,0.0,5,3,8,5,21,5.25,0.942379182,21
Devin Smith,devin smith,2015,WR,WR,ohio st.,nyj,2,37,False,WR,O,23.0,2021.0,0,0,0,2.0,1.0,22.0,0,0,0,0,0,0,0,0,15,248,2,3,0,0.0,1,0,0,0,1,0.25,0.280762565,2
Dexter McDonald,dexter mcdonald,2015,CB,DB,kansas,oak,7,242,False,DB,D,23.0,2017.0,0,0,0,2.0,2.0,27.0,0,0,0,0,0,0,0,0,0,0,0,42,0,0.0,0,0,2,0,2,0.5,0.330434783,2
Dezmin Lewis,dezmin lewis,2015,WR,WR,central arkansas,buf,7,234,False,WR,O,22.0,2016.0,0,0,0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Donovan Smith,donovan smith,2015,OT,OL,penn st.,tam,2,34,False,OL,O,22.0,2022.0,0,0,8,53.0,53.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,7,8,8,30,7.5,0.883928571,47
Doran Grant,doran grant,2015,CB,DB,ohio st.,pit,4,121,False,DB,D,22.0,2015.0,0,0,0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.091304348,0
Dorial Green-Beckham,dorial greenbeckham,2015,WR,WR,oklahoma,ten,2,40,False,WR,O,22.0,2016.0,0,0,0,7.0,4.0,31.0,0,0,0,0,0,0,0,0,68,941,6,0,0,0.0,4,3,0,0,7,1.75,0.576256499,7
Duke Johnson,duke johnson,2015,RB,RB,miami (fl),cle,3,77,False,RB,O,21.0,2022.0,0,0,0,28.0,18.0,97.0,0,1,0,0,0,532,2265,11,311,2870,12,2,0,0.0,5,5,6,4,20,5.0,0.778225806,30
Eddie Goldman,eddie goldman,2015,DT,DL,florida st.,chi,2,39,False,DL,D,21.0,2021.0,0,0,4,32.0,32.0,81.0,0,0,0,0,0,0,0,0,0,0,0,116,0,13.0,5,2,8,9,24,6.0,0.871232877,31
Edmond Robinson,edmond robinson,2015,OLB,LB,newberry,min,7,232,False,LB,D,23.0,2021.0,0,0,0,3.0,2.0,38.0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.0,1,1,0,0,2,0.5,0.246376812,2
Eli Harold,eli harold,2015,OLB,LB,virginia,sfo,3,79,False,LB,D,21.0,2018.0,0,0,2,11.0,11.0,61.0,0,0,0,0,0,0,0,0,0,0,0,65,0,9.0,2,5,4,1,12,3.0,0.637681159,12
Ereck Flowers,ereck flowers,2015,OT,OL,miami (fl),nyg,1,9,False,OL,O,21.0,2021.0,0,0,7,35.0,18.0,105.0,0,0,0,0,0,0,0,0,1,-11,0,0,0,0.0,8,6,5,3,22,5.5,0.736607143,34
Eric Kendricks,eric kendricks,2015,ILB,LB,ucla,min,2,45,False,LB,D,23.0,2022.0,1,1,8,56.0,56.0,117.0,0,0,0,0,0,0,0,0,0,0,0,579,9,15.0,6,8,9,8,31,7.75,0.911764706,53
Eric Rowe,eric rowe,2015,CB,DB,utah,phi,2,47,False,DB,D,22.0,2022.0,0,0,2,21.0,2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,272,5,2.0,2,3,1,1,7,1.75,0.539130435,20
Evan Spencer,evan spencer,2015,WR,WR,ohio st.,was,6,187,False,WR,O,22.0,2015.0,0,0,0,0.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Frank Clark,frank clark,2015,DE,DL,michigan,sea,2,63,False,DL,D,22.0,2022.0,0,3,6,49.0,20.0,120.0,0,0,0,0,0,0,0,0,0,0,0,180,2,58.5,2,5,6,10,23,5.75,0.848635236,46
Gabe Wright,gabe wright,2015,DT,DL,auburn,det,4,113,False,DL,D,23.0,2018.0,0,0,0,1.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,1,0,0,0,1,0.25,0.15890411,1
Garrett Grayson,garrett grayson,2015,QB,QB,colorado st.,nor,3,75,False,QB,O,24.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.161290323,0
Geneo Grissom,geneo grissom,2015,DE,DL,oklahoma,nwe,3,97,False,DL,D,23.0,2018.0,0,0,0,3.0,3.0,37.0,0,0,0,0,0,0,0,0,0,0,0,7,0,1.0,1,1,1,0,3,0.75,0.32630273,3
Geoff Swaim,geoff swaim,2015,TE,TE,texas,dal,7,246,False,TE,O,21.0,2022.0,0,0,3,6.0,3.0,86.0,0,0,0,0,0,0,0,0,100,752,6,2,0,0.0,0,1,0,2,3,0.75,0.518587361,4
Gerald Christian,gerald christian,2015,TE,TE,louisville,ari,7,256,False,TE,O,24.0,2016.0,0,0,0,0.0,,3.0,0,0,0,0,0,0,0,0,1,14,0,0,0,0.0,0,0,0,0,0,0.0,0.141263941,0
Geremy Davis,geremy davis,2015,WR,WR,connecticut,nyg,6,186,False,WR,O,23.0,2019.0,0,0,0,0.0,0.0,36.0,0,0,0,0,0,0,0,0,5,59,0,11,0,0.0,0,0,0,0,0,0.0,0.1152513,0
Gerod Holliman,gerod holliman,2015,S,DB,louisville,pit,7,239,False,DB,D,21.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.047297297,0
Grady Jarrett,grady jarrett,2015,NT,DL,clemson,atl,5,137,False,DL,D,22.0,2022.0,0,2,7,49.0,49.0,127.0,0,0,0,0,0,0,0,0,0,0,0,228,0,32.5,2,6,7,5,20,5.0,0.785714286,44
Hau'oli Kikaha,hauoli kikaha,2015,OLB,LB,washington,nor,2,44,False,LB,D,23.0,2017.0,0,0,1,5.0,5.0,27.0,0,0,0,0,0,0,0,0,0,0,0,39,0,8.0,4,0,1,0,5,1.25,0.420289855,5
Hayes Pullard,hayes pullard,2015,ILB,LB,usc,cle,7,219,False,LB,D,23.0,2018.0,0,0,1,9.0,,46.0,0,0,0,0,0,0,0,0,0,0,0,84,1,0.0,1,1,6,1,9,2.25,0.5,9
Henry Anderson,henry anderson,2015,DE,DL,stanford,ind,3,93,False,DL,D,24.0,2022.0,0,0,4,21.0,8.0,89.0,0,0,0,0,0,0,0,0,0,0,0,110,0,11.5,4,2,3,3,12,3.0,0.633995037,23
Hroniss Grasu,hroniss grasu,2015,C,OL,oregon,chi,3,71,False,OL,O,24.0,2022.0,0,0,1,8.0,6.0,31.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,4,0,2,1,7,1.75,0.359813084,9
Ian Silberman,ian silberman,2015,OG,OL,boston col.,sfo,6,190,False,OL,O,22.0,2018.0,0,0,0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.085416667,0
Ibraheim Campbell,ibraheim campbell,2015,S,DB,northwestern,cle,4,115,False,DB,D,23.0,2021.0,0,0,1,6.0,5.0,60.0,0,0,0,0,0,0,0,0,0,0,0,85,0,0.0,1,3,1,0,5,1.25,0.337837838,6
Ifo Ekpre-Olomu,ifo ekpreolomu,2015,CB,DB,oregon,cle,7,241,False,DB,D,22.0,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.091304348,0
JJ Nelson,jj nelson,2015,WR,WR,ala-birmingham,ari,5,159,False,WR,O,23.0,2019.0,0,0,0,12.0,12.0,58.0,0,0,0,0,0,12,120,1,85,1475,11,1,0,0.0,3,5,4,0,12,3.0,0.681109185,12
JaCorey Shepherd,jacorey shepherd,2015,CB,DB,kansas,phi,6,191,False,DB,D,22.0,2016.0,0,0,0,1.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,1,0.25,0.230434783,1
Jaelen Strong,jaelen strong,2015,WR,WR,arizona st.,hou,3,70,False,WR,O,21.0,2017.0,0,0,0,2.0,2.0,20.0,0,0,0,0,0,0,0,0,31,330,4,0,0,0.0,1,1,0,0,2,0.5,0.363084922,2
Jake Fisher,jake fisher,2015,OT,OL,oregon,cin,2,53,False,OL,O,22.0,2018.0,0,0,0,9.0,9.0,48.0,0,0,0,0,0,0,0,0,2,43,0,0,0,0.0,2,3,3,1,9,2.25,0.46577381,9
Jake Rodgers,jake rodgers,2015,OT,OL,east. washington,atl,7,225,False,OL,O,23.0,2020.0,0,0,0,1.0,,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.063988095,1
Jake Ryan,jake ryan,2015,OLB,LB,michigan,gnb,4,129,False,LB,D,23.0,2019.0,0,0,2,14.0,14.0,45.0,0,0,0,0,0,0,0,0,0,0,0,144,0,1.0,4,5,6,0,15,3.75,0.688405797,15
Jalen Collins,jalen collins,2015,CB,DB,lsu,atl,2,42,False,DB,D,22.0,2016.0,0,0,0,4.0,4.0,24.0,0,0,0,0,0,0,0,0,0,0,0,45,2,0.0,2,2,0,0,4,1.0,0.456521739,4
Jalston Fowler,jalston fowler,2015,FB,RB,alabama,ten,4,108,False,RB,O,25.0,2017.0,0,0,1,0.0,0.0,42.0,0,0,0,0,0,10,20,2,6,58,1,6,0,0.0,0,0,0,0,0,0.0,0.234042553,0
Jameis Winston,jameis winston,2015,QB,QB,florida st.,tam,1,1,False,QB,O,21.0,2022.0,0,1,5,59.0,54.0,86.0,1738,2835,21840,139,96,293,1220,11,0,0,0,0,0,0.0,13,12,10,9,44,11.0,0.937788018,59
James O'Shaughnessy,james oshaughnessy,2015,TE,TE,illinois st.,kan,5,173,False,TE,O,23.0,2021.0,0,0,3,7.0,1.0,80.0,0,0,0,0,0,0,0,0,112,1108,3,11,0,0.0,1,0,1,1,3,0.75,0.518587361,6
James Sample,james sample,2015,S,DB,louisville,jax,4,104,False,DB,D,23.0,2015.0,0,0,0,1.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,1,0,0,0,1,0.25,0.128378378,1
Jamil Douglas,jamil douglas,2015,OG,OL,arizona st.,mia,4,114,False,OL,O,23.0,2021.0,0,0,0,7.0,3.0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3,0,0,0,3,0.75,0.29375,7
Jamison Crowder,jamison crowder,2015,WR,WR,duke,was,4,105,False,WR,O,22.0,2022.0,0,0,4,31.0,20.0,100.0,1,2,43,1,0,17,82,0,415,4667,28,3,0,0.0,5,8,6,3,22,5.5,0.845753899,32
Jamon Brown,jamon brown,2015,OT,OL,louisville,stl,3,72,False,OL,O,22.0,2020.0,0,0,3,21.0,13.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,8,5,18,4.5,0.647321429,23
Jaquiski Tartt,jaquiski tartt,2015,S,DB,samford,sfo,2,46,False,DB,D,23.0,2021.0,0,0,4,21.0,21.0,80.0,0,0,0,0,0,0,0,0,0,0,0,265,4,4.0,3,3,3,3,12,3.0,0.594594595,20
